,index,Premise 2,Conclusion,Premise 2_f1
1416,2892,a large amount of fortified low-fat spreads contain Vitamin A.,a large amount of fortified low-fat spreads can be harmful for human's body.,0.941061794757843
1417,2893,John Thomas Wilder was a trained and prestigious character.,John Thomas Wilder was a trained and prestigious character.,0.912649154663086
1418,2898,Beacuse of the arid enviroment of Mongolia is preferred.,"Beacuse of the arid enviroment of Mongolia, raising and trading domestic animals is preferred.",0.9285520911216736
1419,2900,broccoli contains a large amount of folic acid.,broccoli can help the body to form healthy red blood cells .,0.9581960439682008
1420,2904,Lemon juice contains a large amount of acid,Lemon juice might help to break up small kidney stones,0.9751535058021544
1421,2905,I took a nap at work yesterday,I took a nap at work yesterday,0.9616792798042296
1422,2906,"Sugar can bring digestive distress, including bloating and gas, in some individuals","Additionally, products without added sugar bring digestive distress, including bloating and gas, in some individuals",0.9568085074424744
1423,2908,"For reduction of the effect of air pollution, try excercising in less polluted areas.","For reduction of the effect of air pollution If you are doing physical activity outdoors, try excercising in less polluted areas.",0.9085757732391356
1424,2910,Sauropod is a genus of animals.,Experts believe that the bone belonged to Sauropod.,0.9094408750534058
1425,2913,With urbanization the widening gap between social classes will be accentuated,With urbanization the widening gap between social classes will be accentuated,0.9075851440429688
1426,2915,Diverse habitats are uncommon in desert and mountain biomes.,Hammerhead are uncommon in desert and mountain biomes.,0.9323955178260804
1427,2916,Sustainable buildings tend to be built at higher prices,Sustainable buildings tend to be sold at higher prices,0.9233753085136414
1428,2917,The Industrial Revolution assisted the Industrial Revolution.,James Watt assisted the Industrial Revolution.,0.9039843678474426
1429,2918,Some doctors may recommend diaphragmatic breathing to help people breathe normally.,Some doctors may recommend diaphragmatic breathing to help people provide emotional balance. ,0.972909927368164
1430,2919,using audio visual media improved the learning outcomes,joining traditional classroom textbooks with audio visual media improved the learning outcomes,0.8821839094161987
1431,2920,Learning music theory allows any musician to develop a better grasp over notes and rhythms.,Learning music theory allows any musician to be able to read and compose music with greater ease and fluency.,0.9798210859298706
1432,2921,huge amount of blackcurrants contain Vitamin C.,huge amount of blackcurrants will probably lead to stomach pain.,0.9591070413589478
1433,2923,Damage to homes is very frustrating.,"People who have damage in Broca's area, the living for them is very frustrating.",0.8850662112236023
1434,2925,Dementia could be preserved using cryogenic preservation.,Victor Fries’ wife could be preserved using cryogenic preservation.,0.9444554448127748
1435,2926,Plants must have drainage improvements if they are to be used for agriculture,Coastal plains and river deltas must have drainage improvements if they are to be used for agriculture,0.9456108212471008
1436,2931,Unavailability of electricity can severely damage unprotected electric appliances,electric supply in this area can severely damage unprotected electric appliances,0.9403792023658752
1437,2932,Three times NBA champion.,Shaquille O'Neal is three times NBA champion.,0.8999673128128052
1438,2934,earth is the third planet in the Milky Way.,earth spins.,0.8718104958534241
1439,2936,transport infrastructure projects are associated with frequent benefits shortfalls,transport infrastructure projects are associated with frequent benefits shortfalls,0.9021874070167542
1440,2938,A diet rich in sugary foods and beverages can lead to obesity.,A diet rich in sugary foods and beverages can significantly raises your risk of cancer.,0.995756208896637
1441,2940,Smoking blows smoke back into the faces of children,Opening windows after smoking blows smoke back into the faces of children,0.8771781921386719
1442,2941,Any time we eat rice our blood sugar increases.,Any time we eat rice our blood sugar goes up.,0.9785823225975036
1443,2942,Wind turbines function efficiently in locations where there are fewer land obstacles,Wind turbines function efficiently in locations where there are fewer land obstacles to reduce the force of the wind,0.9094377756118774
1444,2943,low protein intake can lead to bone mass loss,low protein intake can make bones fragile ,0.9313319325447084
1445,2946,"Magnetic pulse generated magnetic pulse, which shut down the electricity in U.S..","Superman altering the path of  incoming atomic bomb generated magnetic pulse, which shut down the electricity in U.S..",0.9471458792686462
1446,2948,People who don't have to learn about education have to forget about education,Many children who live in poverty have to forget about education,0.8882012963294983
1447,2949,Depression contributes to a lack of appetite,"In certain people, the lack of sunlight in the winter contributes to a lack of appetite",0.9614928960800172
1448,2950,"Anaptiv was an audio-guided workout app that included workout programs with tons of workouts, classes and training plans, called Anaptiv.","I was out with an old friend who had just finished her first marathon, and she was raving about how much an audio-guided workout app that included workout programs with tons of workouts, classes and training plans, had helped her.",0.9727567434310912
1449,2955,People who are optimistic live longer,People who are optimistic live longer,0.881769061088562
1450,2958,Arick gave Arick a special machine that nebulizer.,The doctor gave Arick a special machine that nebulizer turned the liquid albuterol medicine into mist.,0.9326055645942688
1451,2959,People who don’t take selenium supplements may not benefit from cancer.,People consuming selenium supplements may not benefit from selenium effects on cancer.,0.8685231804847717
1452,2961,People learn from the economic of other nations.,"When communication strengthen amongst two countries, people learn from the economic of other nations.",0.9406166076660156
1453,2966,"With green buildings, governments have more options about which projects to spend more money on","With green buildings, governments have more options about which projects to spend more money on",0.8902326226234436
1454,2967,People who have to face restrictions often feel uncomfortable.,Children feel disinterested Children feel disinterested.,0.8838720917701721
1455,2969,The decisions made about the whereabouts of a strategic plan are based on the assessment of the situation,The decisions made about the whereabouts of a strategic plan are based on the deep and thorough analysis of the considered situation,0.9571080803871156
1456,2973,Brain stimulation can lessen the risks of Alzheimer’s,Studies show that solving puzzles can lessen the risks of Alzheimer’s,0.870988130569458
1457,2977,using a fan can reduce the temperature of the onion,using a fan can can prevent uncontrollable tears caused by onion,0.9321175813674928
1458,3613,using a fan can reduce the temperature of the onion,using a fan can can prevent uncontrollable tears caused by onion,0.9321175813674928
1459,2978,Touristic destinations receive a massive annual income from foreigners.,France receive a massive annual income from foreigners.,0.9619390368461608
1460,2980,China's large population has resulted in low-cost labour.,China's large population has led china to a dramatic economical growth.,0.9398309588432312
1461,2982,Ice breaks down or dissolves rocks.,"Water, wind, or ice breaks down or dissolves rocks.",0.9676679968833924
1462,2983,"Sleep deprivation can leave space for relevant, useful memories to be strengthened.","Some theorists have proposed that dreams function to leave space for relevant, useful memories to be strengthened.",0.920685052871704
1463,2986,"During the second half of the 20th century, producers using selective breeding introduced new methods of breeding","During the second half of the 20th century, producers using selective breeding have led to a significant decrease in genetic diversity and resources among livestock breeds",0.9554491639137268
1464,2990,"Without treatment, a person with HIV is likely to develop a serious condition.","Without treatment, a person with HIV is likely to develop a serious condition in which person could die as soon as possible.",0.9537284970283508
1465,2991,People who become violent are likely to become violent,Children growing up in a home where one parent is suffering from alcoholism are likely to become violent,0.8876658082008362
1466,2993,It's important to teach children to be patient,It's important to teach children to be patient,0.9419289231300354
1467,2996, cellulite causes cellulite.,smoking cause cellulite.,0.8922019600868225
1468,2998,flatulence could surely lead to flatulence,too much potatoes could surely lead to flatulence,0.890383780002594
1469,2999,Leptin is an impotant hormone that regulates hunger and tells your body to stop eating.,Excessive fructose consumption may cause resistance to an impotant hormone that regulates hunger and tells your body to stop eating.,0.991424560546875
1470,3001,Eren has been injected with Titan spine fluid.,Eren has been injected with Titan spine fluid.,0.9361003041267396
1471,3003,Nausea helps regulate blood flow in brain,olive oil helps regulate blood flow in brain,0.8787637948989868
1472,3005,there is an uncertainty in handling blockchain too.,there is an uncertainty in handling blockchain too.,0.9166131019592284
1473,3006,Weight loss can delay the type 2 diabetes,Exergaming can delay the type 2 diabetes,0.8957849144935608
1474,3013,The invasion of Spain made Spain kingdom withdrew.,Suleiman the Magnificent made Spain kingdom withdrew.,0.915338933467865
1475,3016,Physically skilled physicians were appreciated in his society.,David Hepburn was appreciated in his society.,0.9177502393722534
1476,3020,European tourism will continue to stagnate in the future.,European tourism will continue to stagnate in the future.,0.9304512143135072
1477,3021,Lead shielding protects against radiation.,Lead shielding protects the health of nuclear plant’s staff.,0.9123187065124512
1478,3022,Fat is an insoluble fiber helping the stool pass more quickly through the intestines.,"wheat bran, whole grains, cereals, seeds, and the skins of many fruits and vegetables helping the stool pass more quickly through the intestines.",0.9536336064338684
1479,3024,One of the main goals of cognitive psychology is to summarize the various results of cognitive psychologists in a comprehensive computer model,"One of the main goals of a theory about the structure of the human mind,is to summarize the various results of cognitive psychology in a comprehensive computer model",0.9767176508903505
1480,3026,Stadium owners must spend more money on security,Stadium owners must spend more money on security because of the flying of unknown drones,0.9630765318870544
1481,3027,Consumers looking for high quality products refuse buying goods from bargain brands,Consumers looking for high quality products refuse buying goods from bargain brands,0.9712024331092834
1482,3031,Nociceptors have the criteria for a pain response.,Lobsters has the criteria for a pain response.,0.90786874294281
1483,3034, acid reflux can cause an uncomfortable burning feeling in your chest.,When contents from your stomach move up into your esophagus it can cause an uncomfortable burning feeling in your chest.,0.9765435457229614
1484,3040,Extra virgin olive oil contains monounsaturated fats., Extra virgin olive oil is resistant to high heat.,0.9125694036483764
1485,3041,Studying helps students in gathering the information that they need for school, most cell phones help students in gathering the information that they need for school ,0.9598824977874756
1486,3043,"If a country has its own national currency, this involves promises to exchange the note for money","If a country has its own national currency, this involves promises to exchange the note for money under certain circumstances",0.9326576590538024
1487,3045,xylene is a liquid that contains chlorine,xylene is a liquid that can dissolve other substances,0.9142213463783264
1488,3048,Earwigs are very dangerous and adds to their threatening image.,Scientists claim earwigs look very dangerous and adds to their threatening image.,0.8939352631568909
1489,3050,One of the benefits of puzzles is that they reduce anxiety,One of the benefits of puzzles is that they regulate mood and feelings of optimism,0.9378945827484132
1490,3051,Al Capone was the most dangerous mob boss of 1920s.,Al Capone was the most dangerous mob boss of 1920s.,0.9249054789543152
1491,3052,Traveling by train can lead to nerve damage,Traveling by train can lessen the risks of numbness in your legs,0.9171242117881776
1492,3054,Vitamin B6 helps the body with carrying oxygen to all part s of the body.,Poultry can help the body with carrying oxygen to all part s of the body.,0.9032870531082152
1493,3056,H heterogeneity can often lead to strength gradients,Redistribution of aggregates after compaction can often lead to strength gradients,0.8836253881454468
1494,3057,Plants are gardens of potatoes.,Caterpillars's favorite palces to attack are gardens of potatoes.,0.8717142343521118
1495,3059,Driving makes a common sense for protection of driver and the protection of others.,eliminating distractions  makes a common sense for protection of driver and the protection of others.,0.9513416290283204
1496,3062,It is easier to reach an untapped market with direct marketing,It is easier to reach an untapped market with studying the marketing efforts of your competitors,0.9237607717514038
1497,3063,cats don't like the rain.,cats don't like the rain.,0.9060770869255066
1498,3064,The temperature on land is significantly warmer or cooler than the temperature of the ocean,Monsoons occur if the temperature on land is significantly warmer or cooler than the temperature of the ocean,0.9322952032089232
1499,3065,He lost the joy of playing football.,"When Adriano's father passed away, he lost the joy of playing football.",0.9514853954315186
1500,3069,The nature gets more unbalanced., As the population grows the nature gets more unbalanced.,0.951403796672821
1501,3070,Alfred Nobel invented dynamite.,"Alfred Nobel eased the processes in mining, quarrying, construction, and demolition industries.",0.9999999403953552
1502,3074,"With a strong team build, problem solving becomes easier","With a strong team build, problem solving becomes easier",0.8914362192153931
1503,3075,Fast and efficient ordering makes faster delivery execution possible,An efficient online ordering system makes faster delivery execution possible,0.9152478575706482
1504,3077,Different people spend their free time doing different activities in.,Different people spend their free time doing different activities in.,0.9568558931350708
1505,3079,Conscientious people are more assertive.,Conscientious people are having more self-confidence.,0.9276216626167296
1506,3084,"Dirty bed sheets, bed bugs and cockroaches are the main causes of overcrowding","Dirty bed sheets, bed bugs and cockroaches are the biggest reputation killers in the hospitality industry",0.9543049931526184
1507,3085,Carbon dioxide is a major contributor to air pollution.,The main driver of climate change is a major contributor to air pollution.,0.9479361772537231
1508,3086,Ginger reduce the likelihood of acid flowing from your stomach back into your esophagus.,Ginger reduce the likelihood of acid flowing from your stomach back into your esophagus.,0.9547336101531982
1509,3088,Extreme stress can greatly contribute to depression,Death of a loved one can greatly contribute to depression,0.9659925699234008
1510,3089,A low-calorie diet promotes weight loss.,For loosing weight you should use a diet which promotes weight loss.,0.9314396977424622
1511,3092,Shaking hands with another person also can spread infection.,Shaking hands with another person also can make people get involve with influenza.,1.0000001192092896
1512,3093,Saddam Hussain burned oil platforms.,Saddam Hussain increased the Carbone Dioxide emission.,0.9426996111869812
1513,3094, Omega-3s can improve risk factors for Heart Disease.,Reduction in blood pressure levels in people with high blood pressure can improve risk factors for Heart Disease.,0.9793054461479188
1514,3095,Advertising cause people to spend too much money.,Advertising cause people spend too much money.,0.919399619102478
1515,3097,Most Startups struggle with too much stretching and straining,Most Startups struggle with too much stretching and straining,0.9336385130882264
1516,3098,"In Germany under Hitler, there was a fascist regime.",In Germany under Hitler was a fascist regime.,0.9166900515556335
1517,3099,you don't have access to new revenue streams in a saturated market,you don't have access to new revenue streams in a saturated market,0.9171890020370485
1518,3100,"Tsunamis happen when waves rush inland quickly and powerfully, causing death and destruction.","Tsunamis happen when waves rush inland quickly and powerfully, causing death and destruction.",0.923204243183136
1519,3101,Organic foods contain no chemical additives,healthy food does not contain any chemical additives,0.9417814612388612
1520,3102,Unattended water damage can lead to mold,Unattended water damage is likely to lead to mold,0.9490507245063782
1521,3103,The invasion of Poland opened a path for Germany to have full control on Poland.,The Russians opened a path for Germany to have full control on Poland.,0.951444685459137
1522,3105,Fire can bring about floods.,Fire can bring the steel structure to a collapse.,0.8883700966835022
1523,3107,Feeling full helps you feel full,Watermelon helps you feel full,0.9045887589454652
1524,3108,Who is often called the mother of the modern women's liberation movement's book is Betty Friedan.,Who is often called the mother of the modern women's liberation movement's book is one of the most influential nonfiction books of the twentieth century.,0.9612605571746826
1525,3110,The Mediterranean diet is rich in omega3 fatty acids,The Mediterranean diet is linked to decreased risk of heart disease,0.94148588180542
1526,3111,Damage to nerves can contribute to numbness,long-term high blood sugar levels can contribute to numbness,0.9636830687522888
1527,3112,our baby doesn't like the food,our baby doesn't like the food,0.9377543926239014
1528,3115, methane contributes to global warming.,Biogas produced from cow dung generally are a major greenhouse gas and contributes to global warming.,0.9005640745162964
1529,3116,Social Media encourages interdependence of communication patterns.,Social Media exposed privacy and vulnerablity of individuals to strangers.,0.9063182473182678
1530,3118,Dairy products are prone to diarrhea.,Lactose intolerant people are prone to diarrhea.,0.908300757408142
1531,3120,War results in the death of soldiers.,War attracts wild predators such as wolves.,0.9320709109306335
1532,3123,parents' reaction towards kid’s growing independence may actually lead to her disobedience. ,parents' reaction towards kid’s growing independence may actually blind teenagers to the long-term consequences associated with her decisions. ,0.9744422435760498
1533,3126,the Indonesian Ocean began to recede,cold waters in the Pacific were impeded from flowing into the Indian Ocean during ice periods,0.8602521419525146
1534,3129,The King’s Speech received an Oscar for best actor.,Colin Firth received an Oscar for best actor.,0.982158899307251
1535,3130,The invasion of Mongolia created a massive bloodbath in Iran.,Ghengiz Khan created a massive bloodbath in Iran.,0.9506504535675048
1536,3133,Kashan farmers boil the flowers with water under high pressure.,"Annually, in March and April, Kashan farmers boil the flowers with water under high pressure.",0.926961064338684
1537,3134,Consuming olive oil does not appear to increase the likelihood of weight gain.,Consuming olive oil does not appear to increase the likelihood of weight gain in Mediterranean diet.,0.9179229140281676
1538,3135,Doing jigsaw puzzles helps us remember details better,Doing jigsaw puzzles help us remember details better,0.930515706539154
1539,3137,A secret of having young skin is avoiding sun rays.,A secret of having young skin is using suncreen cream.,0.9705026745796204
1540,3138,"for the Direct circulation systems to operate correctly, the water has to twist through the board","for the Direct circulation systems to operate correctly, temperatures should not be below freezing",0.90947026014328
1541,3139,Customers leave a bad impression on customers,Having complicated names on the menu can leave a bad impression on customers,0.9332194328308104
1542,3140,nuts are rich in magnesium.,nuts will help the body with turning the food we eat into energy.,0.90218847990036
1543,3141,For having healthy and beautiful doctors recommand that we must use Vitamin B3 as mak.,For having healthy and beautiful doctors recommand that we must use Mineral and vegetable olvie oils as mak.,0.9010696411132812
1544,3142,I am a student,I am a student,0.90096515417099
1545,3143,Communication can easily assume control of a community,Criminal organizations can easily assume control of a community,0.9086689352989196
1546,3145,Good deeds play the key factor in living a prosperous life,Good deeds play the key factor in living a prosperous life,0.9588903784751892
1547,3146,An enhanced online shopping experience can bring about personalized recommendations,An enhanced online shopping experience can entice customers to buy from you without much extra work on your side,0.9355353116989136
1548,3147,Vitamin D is a great source of vitamin D,too much egg yolks can lead to too much calcium to build up in the body,0.8886511921882629
1549,3148,The researchers studied more than three hundred obese patients who followed a diet called the Mediterranean diet.,"The researchers studied more than three hundred obese patients who followed a diet in which is made up of fruits, vegetables, lean proteins, olive oil and nuts.",0.9881371259689332
1550,3149,globalization make some companies  to reduce costs,globalization make some companies  to fire their workers in order to cut costs,0.9163356423377992
1551,3153,"People who do not get enough vitamin A, may have vitamin A deficiency.","People who do not get enough vitamin A, may result in infections and lead to blindness.",0.950542151927948
1552,3156,Physical activities help hmans to continue a good life., physical activities help hmans to continue a good life.,0.91713285446167
1553,3157,Breathelife is a global campaign for clean air mobilizing communities to reduce the impact of air pollution.,"A global campaign for clean air, heated by WHO, the Climate and Clean Air Coalition, and UN Enviroment mobilizing communities to reduce the impact of air pollution in cities, regions and countrues.",0.9398258924484252
1554,3160,lungs are adapted to a particular purpose.,lungs are the product of intelligent design  in that they are adapted to a particular purpose. ,0.9423443078994752
1555,3162,Another reason for a lack of understanding is the high level of complexity in textbooks.,"Another reason for a lack of understanding is the high level, content specific vocabulary (science, social studies, etc) in textbooks.",0.9549704790115356
1556,3164,The surface of Antarctica is inhospitable to most living things.,The surface of Antarctica is inhospitable to most living things.,0.9480721354484558
1557,3165,predator attack killed thousands of animals,predator attack made humans craft weapons,0.878452479839325
1558,3168,nervousness can lead to depression.,nervousness can contribute to poverty.,0.9081371426582336
1559,3170,Moisture problems are usually noticed on pipes,Moisture problems are usually noticed on pipes,0.928525447845459
1560,3173,skim milk unlike full-cream milk is rich in antioxidants,skim milk unlike full-cream milk helps to stay fit and healthy,0.965889811515808
1561,3177,"While early Irish art shows some similarities of style to early European art of the same name, historians have also recognized many significant differences between the two cultures.","While early Irish art shows some similarities of style to central European art of the name given by the Ancient Greeks to a barbaric people who lived to the north of them in central Europe, historians have also recognized many significant differences between the two cultures.",0.9629532694816588
1562,3184,People who have a background in education are likely to be aware of the trends,Educated people are likely to be aware of the trends,0.9345238208770752
1563,3185,the company was not one of the majority,the company was not one of the majority,0.858683705329895
1564,3187,Hydraulic cements are not very water-soluble and so are quite durable in water and safe from chemical attack,Hydraulic cements are not very water-soluble and so are quite durable in water and safe from chemical attack,0.8848146200180054
1565,3189,"M mucous is a thick, sticky substance called mucous.","Asthma happens when cells in the airways begin to produce too much of a thick, sticky substance called mucous.",0.894261360168457
1566,3190,Decades of destructive fishing has resulted in the loss of fish,Decades of destructive fishing has resulted in a threat for large fishes,0.9665130972862244
1567,3191,It is more difficult for the body to effectively use the same amount of oxygen as it would on the ground.,"In airplane, It is more difficult for the body to effectively use the same amount of oxygen as it would on the ground.",0.942994236946106
1568,3194,Using social media encourages you to be more independent,Using social media encourages children to be more independent,0.9319915771484376
1569,3195,Enhanced body and mind.,Steve Rogers has enhanced body and mind.,0.9232561588287354
1570,3196,Nicotin is a substance in tobacco that gives pleasure to smokers.,Nicotin is a substance in tobacco that gives pleasure to smokers which can kill the person.,0.9551093578338624
1571,3198,When you make yourself a meal you tend to overeat,When you make yourself a meal you're likely to have less enjoyment,0.9248030185699464
1572,3199,"in areas with abundant rainfall where the forest regenerates quickly,the soil becomes too wet","in areas with abundant rainfall where the forest regenerates quickly,the cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned",0.9218959212303162
1573,3201,Protein can be used as fish supplemental feed.,Duckweeds can be used as fish supplemental feed.,0.9531382918357848
1574,3205,The major economic issues in Brazil are poverty and unemployment.,The major economic issues in Brazil forced many youngsters to become footballers.,0.9394270181655884
1575,3206,People connect with more convenient ways in problems,Smartphones play an important role in helping each other  with more convenient ways in problems,0.9134445786476136
1576,3207,There is no cure for PMR.,There is no cure for PMR.,0.9355592727661132
1577,3209,Volcanic eruptions release gases,Volcanic eruptions alter global climate mainly by cooling it,0.9330881834030152
1578,3211,Steve Jobs invented the iPhone.,Steve Jobs ruled out every other ordinary cellphones from competition.,0.9636554718017578
1579,3215,Burning more fat helps with burning more fat,Green tea helps with burning more fat,0.9283123016357422
1580,3219,"If your soil is very dry, you should add peat or compost.","If your soil is very dry, you should add peat or compost.",0.9431971311569214
1581,3222,Developing new technologies can help you improve your investment climate,interactive technology is useful in creating a good investment climate,0.8771743774414062
1582,3225,The gorillas have trained well.,The gorillas have done well.,0.8874155879020691
1583,3226,children who play a lot on mobile tend to be aggressive.,children who play a lot on mobile tend to violent struggles at school.,0.9700687527656556
1584,3229,you can get better sleep by listening to music,you can get better sleep by listening to music,0.9242350459098816
1585,3230,A part of your menstrual cycle occurs when you ovulate.,A part of your menstrual cycle occurs when an egg is released from your ovary.,0.9405984282493592
1586,3231,People who have damage in Broca's area tend to be alone.,People who have damage in Broca's area tend to talk less and they choose being alone.,0.949798345565796
1587,3234,"Internet is very important,when doing researches","internet is very important,when doing researches",0.8795716166496277
1588,3235,dark chocolate contains flavonols.,"dark chocolate can protect against sun damage, improve blood flow to the skin and increase skin density and hydration.",0.918074369430542
1589,3236,"Eating food that contain fiber, potassium, vitamin C and B6 lead to lower rates of heart disease even in smaller quantities.","Eating food that contain fiber, potassium, vitamin C and B6 lead to lower rates of heart disease even in smaller quantities. ",0.934705376625061
1590,3237,Giving good speeches gives good speeches,Giving good speeches comes through the act of trying it over and over again,0.8954828381538391
1591,3239,People who go to war will stop thinking.,Those who go to war will stop thinking.,0.8665724992752075
1592,3241,Real learning can happen in an ideal learning environment,Real learning can happen in an ideal learning environment,0.9283237457275392
1593,3243,Natural disasters happen when there is a natural disaster going about,Businesses suffer when there is a natural disaster going about,0.925239086151123
1594,3245,malaria spreads the virus.,malaria can kill people.,0.924269437789917
1595,3247,Objective of analysis and synthesis of workflows is to improve productivity.,"Objective of analysis and synthesis of workflows is to improve economic efficiency, especially labor productivity.",0.9112032651901244
1596,3248,Employees perform better while reducing absenteeism,Sustainable buildings help employees perform better while reducing absenteeism,0.936801016330719
1597,3249,"Climate change can cause ""the biggest global health threat of the 21st century.""","The increase of earth angle can cause ""the biggest global health threat of the 21st century.""",0.965049684047699
1598,3252,Many diseases happen to people living in poverty,Many diseases happen to people living in poverty,0.9320258498191832
1599,3253,"Grosbeaks are passerine, or perching birds.","The Rose-breasted Grosbeak is a member of the Cardinal family and they are passerine, or perching birds.",0.9020546674728394
1600,3256,Bacon contains a lot of additives.,Bacon spoils less easily than other foods.,0.9329047203063964
1601,3257,Cash flow forecasting helps firms to predict their cash flow.,Cash flow forecasting helps firms to avoid bankruptcy.,0.9330161809921264
1602,3258,Michael Phelps unique physic brought him several world’s champion awards.,Michael Phelps unique physic brought him several world’s champion awards.,0.9455912709236144
1603,3260,Being broken into short but strategic sentences makes one understand the significance of words.,Being broken into short but strategic sentences makes one understand the significance of every single word and their placement.,0.935390293598175
1604,3262,Modern ports will have a high amount of capacity,"Modern ports will have gantry cranes, reach stackers and forklift trucks",0.9359086155891418
1605,3263,The UCSF study deals with internal timer or counter.,The UCSF study deals with functions which the higher the pressure to get some sleep.,0.9724953174591064
1606,3264,Avoid processed foods.,The simplest way to reduce the amount of salt in your diet is avoiding processed foods.,0.93438321352005
1607,3265,new generation are strong and tolerant of stressful situations,new generation are strong and tolerant of stressful situations,0.9298324584960938
1608,3266,Heart disease is a condition such as coronary heart disease and heart attack,smoking increases the risk of conditions such as coronary heart disease and heart attack,0.9124938249588012
1609,3267,Local anesthesia can lead to loss of function,Local anesthesia could leave anywhere from persistent pain to No conclusionlysis,0.9337910413742064
1610,3273,Starvation in widespreadin the Middle East causes mass migration.,Starvation in widespreadin the Third Words cause mass migration.,0.9032926559448242
1611,3276,"The ovulation process will start around day 28 of the cycle, beginning the next cycle.","After ovulation a flow will start around day 28 of the cycle, beginning the next cycle.",0.9360936880111694
1612,3279,The availability of gasoline can place intense pressure on available supplies.," when the available supply of gasoline decreases relative to real or expected demand or consumption, it can place intense pressure on available supplies.",0.9574964046478271
1613,3280,College graduates find their careers to be more rewarding,College graduates find their careers to be more satisfying,0.9432907104492188
1614,3281,I burn an average of 80 to 100 calories a day,I burn an average of 80 to 100 calories a day ,0.9203436970710754
1615,3282,Jogging increases blood flow to the heart.,"Jogging help to improve heart activity, lower blood pressure and cholesterol levels, and reduce bone and muscle loss.",0.9521023631095886
1616,3285,Oxybenzone is a high concentration,Researchers have found evidence that oxybenzone,0.932484805583954
1617,3286,Loneliness can worsen the ability to communicate well with co-workers, Loneliness can worsen the ability to communicate well with co-workers,0.9540709257125854
1618,3288,Most customers demand online ordering nowadays,Most customers demand online ordering nowadays,0.9439208507537842
1619,3289,an individual may obtain journeyman status and the right to work on a union carpentry crew,an individual may obtain journeyman status and the right to work on a union carpentry crew by paying the union entry fee,0.9364814162254332
1620,3291,People are born with follicles.,People are born with all of the single tube-like holes in the skin that they are ever going to have.,0.9287103414535522
1621,3293,Social media had a great influence on the lifestyle of human.,social media had a great influence on the lifestyle of human.,0.9280155897140504
1622,3298,costing money can lead to a economic price for customers.,"in online shopping, products come to you direct from the manufacturer or seller leading to a economic price for customers.",0.9333850145339966
1623,3299,sexual harassment probably costs a company or business money in order to hire new workers.,sexual harassment probably costs a company or business money in order to recruit and train a new worker.,0.8777584433555603
1624,3300,Liver disease can make people inable to complete routine tasks,Drinking heavily without eating can make people inable to complete routine tasks,0.9157394766807556
1625,3409,Liver disease can make people inable to complete routine tasks,Drinking heavily without eating can make people inable to complete routine tasks,0.9157394766807556
1626,3301,people can easily have access to many opinions,nowadays people can easily have access to many opinions,0.8943374752998352
1627,3303,Elon Musk invented the Space race,Elon Musk contributed to the improvement astronomical research and development,0.9309428930282592
1628,3304,Competitive services have an impact in travel and tourism industry.,reducing business costs have an impact in travel and tourism industry.,0.8921797871589661
1629,3305,Most experienced artisans became partial owners of the shop.,The most experienced artisans became partial owners of the shop.,0.9428001046180724
1630,3306,people who have a hemorrhage disorder shouldn't overuse onions.,people who have a hemorrhage disorder shouldn't overuse onions.,0.9337451457977296
1631,3307,In most contemporary societies men hold primary power and predominate in roles of political leadership,"Even if not explicitly defined to be by their own constitutions and laws, in most contemporary societies men hold primary power and predominate in roles of political leadership",0.9397206902503968
1632,3308,The destruction of Thor made Thor wise and rightful king.,Odin made Thor wise and rightful king.,0.9450146555900574
1633,3313,Our global warming may increase sea turtles’ population.,Our global warming may be driving sea turtles into extinction by creating a shortage of males.,0.9290308952331544
1634,3314,Azrael had a high intelligence level.,Azrael had a very high intelligence level.,0.9098268747329712
1635,3316, silk was one the most profitable economies in the europe.,Andalusia was one the most profitable economies in the europe.,0.8657615780830383
1636,3317,The cultivation of semi-arid regions results in uneven weather,The cultivation of semi-arid regions is one of the main factors contributing to desertification,0.9653475284576416
1637,3318,Pittacula bensoni is an extinct breed,Psittacula bensoni is an extinct breed,0.7985947132110596
1638,3320,These ubiquitous communication tools allow students to find their parents.,These ubiquitous communication tools allow students to have extra time to study.,0.981266975402832
1639,3321,Climate change increases sea levels.,Climate change will cause the global food supply.,0.8808287382125854
1640,3324,We could run out of non-renewable resources in adverse economic conditions,We could run out of non-renewable resources in adverse economic conditions,0.9274938702583312
1641,3325,Scientists at Washington University in St. Louis announced on Thursday that they’ve developed a test called Amyloid.,Scientists at Washington University in St. Louis announced on Thursday that they’ve developed a test that can predict the development of plaques in the brain.,0.9825214147567748
1642,3329,Plants are transformed into furniture.,Several forests are transformed into furniture.,0.944679856300354
1643,3333,Grey fox is a human-robot.,Grey fox is attached to an exoskeleton to pursue his life as a human-robot.,0.8782769441604614
1644,3335,Carpet has a universal reputation in carpet weaving.,Persian Carpet has a universal reputation in carpet weaving.,0.9054303765296936
1645,3336,Being an architect demands job flexibility,"Working as an architect, demands job flexibility",0.9419708847999572
1646,3337,Philadelphia became the central meeting place for the Founding father.,Philadelphia became the central meeting place for the Founding father.,0.8732320666313171
1647,3339,the loss of water leads to degraded riverine ecosystems as part of the hydrological alteration,the construction of dams lead to degraded riverine ecosystems as part of the hydrological alteration,0.9590373635292052
1648,3340,Brain cells help to regenerate brain cells,music helps to regenerate brain cells,0.9578666090965272
