,index,Premise 1,Conclusion,Premise 1_f1
1348,2773,the best that we can do is to stop practices that are dangerous to our surroundings. ,the best that we can do is to stop practices that  can lead to environmental degradation,0.9723693132400512
1349,2774,Developing countries have a lot of knowledge about the world.,Developing countries should seek cutting-edge knowledge in developed countries.,0.9176006317138672
1350,2776,Being employed by NASA resulted in his employment there.,Ali is smart.,0.8756483793258667
1351,2777,"with the acceleration of the projectile,there will be sufficient launch velocity to sustain its further travel towards the target once the propelling gas ceases acting upon it at the end of the tube","with The high-pressure gas,there will be sufficient launch velocity to sustain its further travel towards the target once the propelling gas ceases acting upon it at the end of the tube",0.9743168950080872
1352,2778,The invention of wheel changed the whole transportation history.,Mesopotamians changed the whole transportation history.,0.9347488284111024
1353,2779,Vitamin C helps the body with protecting cells and keeping them healthy., oranges and orange juice will probably help the body with protecting cells and keeping them healthy.,0.9533928036689758
1354,2780,Being on time is an important factor for employers.,Being on time is a key factor for employers.,0.938130259513855
1355,2781,Vitamin D can control the amount of calcium and phosphate in the body.,Oily fish can control the amount of  calcium and phosphate in the body.,0.9895755648612976
1356,2783,Work improves the eyes action.,riboflavin will improve the eyes action.,0.8647738099098206
1357,2786,Legal obligations must be carefully considered,A construction project is a complex net that must be carefully considered,0.9230207204818726
1358,2788,Family time makes family members to get closer.,Yalda night makes family members to get closer.,0.958743453025818
1359,2793,Industrial 4.0 accelerators changed its manufacturing with digitalisation,Bosch is one the companies in german that changed its manufacturing with digitalisation,0.8852994441986084
1360,2795,Most of us are convinced that the future is bright,Most of us are convinced that the future is bright,0.926547348499298
1361,2798,people who are low in neuroticism tend to be emotionally stable.,people who are low in neuroticism love to cheer on others.,0.9947644472122192
1362,2802,Gulag took the life of millions in a short period of time.,Stalin took the life of millions in a short period of time.,0.978465974330902
1363,2803,The northern and southern hemispheres have a Earth tilt on its axis., Earth tilt on its axis results in seasons.,0.9249838590621948
1364,2804,"Eggs are high in vitamin A and E, biotin, and folate.",Eggs have been linked to hair growth and healthy hair.,0.9472114443778992
1365,2805,"When you click Tools on your results page, then hover over All results and click to select the Verbatim option.","If you want more literal search results, all you'll need to do is click Tools on your results page, then hover over All results and click to select the Verbatim option.",0.9629977941513062
1366,2807,Sweaming is a great activity for people with asthma.,"Breathing exercises like holding your breath, that helps you expand your lung capacity and gain control over your breathing is a great activity for people with asthma.",0.967281937599182
1367,2809,Decreasing the mice's numbers can help human's well-being. ,cats can  help human's well-being.,0.9660630226135254
1368,2810,Physical activity might make you feel better about your appearance and yourself.,Stimulate in various brain chemicals might make you feel better about your appearance and yourself.,0.960227370262146
1369,2811,Women get less pleasure of the food they eat when the striatum is less activated,Women get less pleasure of the food they eat after gaining weight,0.9290280342102052
1370,2812,"When fruits do not store well, they must reach market as soon as possible.",Fresh cherries are expensive and priceable fruits.,0.9396166205406188
1371,2814,Cinema make name in cinema industry.,Anchorman make name in cinema industry.,0.9489834904670716
1372,2815,Cristiano Ronaldo’s outstanding performance on the pitch awarded him with various trophies.,Commitment and hard work awarded Cristiano Ronaldo with various trophies.,0.9926324486732484
1373,2818,Collagen and elastin damage skin,Cigarette smoke damages skin,0.9222499132156372
1374,2820,"Examining the relationships between humanity and nature and between the individual and society, teaches us about philosophy.","Examining the relationships between humanity and nature and between the individual and society, helps us to enhance our ability to solve problems and our communication skills.",0.9523864984512328
1375,2822,the lack of sufficient moisture in the air happens in areas far from the ocean and the ones secluded by mountain ranges,little precipitation happens in areas far from the ocean and the ones seNo conclusionted by mountain ranges from the sea,0.9282483458518982
1376,2824,Friction between atoms dislocate the molecular layers,Internal stresses dislocate the molecular layers,0.96082866191864
1377,2828,"Your body cannot digest the kernels, they must sept.","Your body cannot digest the kernels, they must seNo conclusionting the hull from the oat groats, heat and moisture treatment, sizing and categorization and faking or milling",0.9616358876228333
1378,2830,"global warming is associated with rain, snow and such factors",global warming affects water quality,0.929998815059662
1379,2832,The reduction in transport costs is a key factor underlying an extension of commerce.,The reduction in transport costs is a key factor underlying the creating job.,0.9679396748542786
1380,2835,Sensors will help the sole elderly to connect with the community,Technology will help the sole elderly to connect with the community,0.9168829321861268
1381,2838,Monitoring your spending patterns will help you control your spending habits,Monitoring your spending patterns will help you to keep more of your hard earned cash,0.9642010927200316
1382,2839,Enhanced muscle mass and strength allow people to continue their daily routines without maximal exertion,Weight training can enable people to continue their daily routines without maximal exertion,0.9508168697357178
1383,2842,Battery life is limited by non-rechargeable batteries,The toy needs 4 non-rechargeable batteries to work,0.94766366481781
1384,2843,The food is quite good.,Susan is not so clever.,0.8919429779052734
1385,2844,Influenza is an illness which the victim either recovers or dies in a relatively short time.,Influenza is an acute disease.,0.990530014038086
1386,2848,Oleic acid is a healthy type of monounsaturated fat also found in high amounts in olive oil.,"Peanut butter is associated with several health benefits, such as improved insulin sensitivity.",0.8762572407722473
1387,2850,Changes in insulin sensitivity can lead to higher body mass,shift work can lead to higher body mass,0.957347810268402
1388,2853,Buying an ice factory required to make large investment.,The Penguin required to make large investment.,0.9680481553077698
1389,2854,Not all orchids grow from the ground some are air plants.,Not all orchids grow from the ground some are plants orchids which grow on trees and they do not rob the trees of nutrition.,0.9815687537193298
1390,2855,"If global warming trends continue, word biology will have an enormous impact on word biology.","If global warming trends continue, melting ices in South pole will have an enormous impact on word biology.",0.9313204288482666
1391,2858,Children who have a delay in learning language could not achieve that job.,Those with autism could not achieve that job.,0.8911952972412109
1392,2860,customers are interested in being remembered in their customer mind. ,suppliers are interested in being remembered in their customer mind.,0.8759130239486694
1393,2861,"The reflected sound gives the whale an impressive amount of information about an object, including size, shape, density, position, distance, and speed of movement.","During echolocation, a whale (or dolphin) emits high-pitched sounds that the reflected sound gives the whale an impressive amount of information about an object, including size, shape, density, position, distance, and speed of movement.",0.9754161834716796
1394,2862,Having accumulated savings increases the amount of money that banks can lend out ,The rising incomes of rich people increase the amount of money that banks can lend out ,0.977228581905365
1395,2863,Inequality is associated with high rates of murder,Low levels of trust in society is associated with high rates of murder,0.952276647090912
1396,2868,The immune system remain activated negatively changes the brain function.,long-term stress negatively changes the brain function.,0.9451482892036438
1397,2870,Foods fried in oil at high temperatures release free radicals.,Foods fried in oil at high temperatures can speed up the aging process.,0.9999998807907104
1398,2871,taking out loans is easier,starting a franchise business is easier,0.8924443125724792
1399,2873,Your loyal customers ensures the return of customers to your shop,a friendly and helpful staff ensures the return of customers to your shop,0.9222114682197572
1400,2874,"Introvert or introvert react to learning, socializing and etc.","Each person’s personality relies on how to react to learning, socializing and etc.",0.9379901885986328
1401,2876,the low biodiversity in monocultures results in the spread of insects,the low biodiversity in monocultures necessitates the greater use of pesticides and fertilizers,0.9259385466575624
1402,2878,High competition contributes to lower renting prices,Opening of the new accommodation facilities contributes to lower renting prices,0.934824764728546
1403,2880,It's harder to get to work on time in big cities,It's harder to get to work on time in big cities,0.9442566633224488
1404,2881,"when an aircraft is delayed, it cut on the waste of fuel",controllers can can cut on the waste of fuel,0.8855862617492676
1405,2882,Developing infrastructure should create a nice experience for anyone who visits a country.,To host Olympic Games a country should create a nice experience for anyone who visits a country.,0.9607744812965392
1406,2884,"For having healthy skin, oils from your skin should decrease.","For having healthy skin, Hot water and long showers or baths should decrease.",0.9727306365966796
1407,2885,Loss of specific infrastructure damages local businesses,Loss of specific infrastructure damages local businesses,0.9423581957817078
1408,2886,The Mayo Clinic has advice about avoiding to take estrogen for women who suffer from migraines.,The Mayo Clinic has advice about avoiding to use birth control pills for women who suffer from migraines.,0.993162214756012
1409,2887,Soybeans are a whole source of protein.,"Tofu, tempeh and edamame are a whole source of protein.",0.9870079159736632
1410,2889,Satisfying the biological sleep needs is known to be very difficult.,satisfying the biological sleep needs enhances people's life quality.,0.9273923635482788
1411,2892,Vitamin A can be harmful for human's body.,a large amount of fortified low-fat spreads can be harmful for human's body.,0.9454610347747804
1412,2893,An officer in the Union Army was a trained and prestigious character.,John Thomas Wilder was a trained and prestigious character.,0.964298665523529
1413,2898,"In agriculture, raising and trading domestic animals is preferred.","Beacuse of the arid enviroment of Mongolia, raising and trading domestic animals is preferred.",0.9265941977500916
1414,2900,Folic acid can help the body to form healthy red blood cells.,broccoli can help the body to form healthy red blood cells .,0.9910019040107728
1415,2904,Citric acid might help to break up small kidney stones,Lemon juice might help to break up small kidney stones,0.9999998807907104
1416,2905,I took a short nap today,I took a nap at work yesterday,0.9086177349090576
1417,2906,"Additionally, products without added sugar may contain sweeteners like sugar alcohols","Additionally, products without added sugar bring digestive distress, including bloating and gas, in some individuals",0.972807765007019
1418,2908,"If you are doing physical activity outdoors, try excercising in less polluted areas.","For reduction of the effect of air pollution If you are doing physical activity outdoors, try excercising in less polluted areas.",0.9596766233444214
1419,2910,Experts believe that the bone belonged to a plant-eating species.,Experts believe that the bone belonged to Sauropod.,0.9480289220809937
1420,2913,With the growth of the urban super-rich there will be more urban poor,With urbanization the widening gap between social classes will be accentuated,0.888641893863678
1421,2915,Hammerhead are uncommon because of the lack of humidity.,Hammerhead are uncommon in desert and mountain biomes.,0.9259307384490968
1422,2916,Highly efficient buildings tend to be sold at higher prices,Sustainable buildings tend to be sold at higher prices,0.9268120527267456
1423,2917,James Watt developed the steam engine.,James Watt assisted the Industrial Revolution.,0.9585362076759338
1424,2918,stress hormones help people provide emotional balance. ,Some doctors may recommend diaphragmatic breathing to help people provide emotional balance. ,0.9105446934700012
1425,2919,Audio and video media improved the learning outcomes,joining traditional classroom textbooks with audio visual media improved the learning outcomes,0.9207468032836914
1426,2920,Better command over notes and rhythms allows any musician to be able to read and compose music with greater ease and fluency.,Learning music theory allows any musician to be able to read and compose music with greater ease and fluency.,0.9747915863990784
1427,2921,Vitamin C will probably lead to stomach pain.,huge amount of blackcurrants will probably lead to stomach pain.,0.956976592540741
1428,2923,People who have damage in Broca's area have difficulty reasoning and thinking parts of the brain.,"People who have damage in Broca's area, the living for them is very frustrating.",0.9506192207336426
1429,2925,Victor Fries’ wife was diagnosed with terminal illness.,Victor Fries’ wife could be preserved using cryogenic preservation.,0.9488148093223572
1430,2926,Coastal plains and river deltas have permanently raised water levels,Coastal plains and river deltas must have drainage improvements if they are to be used for agriculture,0.9486404657363892
1431,2927,heating the water causes sharp movement in molecules of water.,heating the water can lead to boiling,0.9298735857009888
1432,2931,electric supply in this area is very low,electric supply in this area can severely damage unprotected electric appliances,0.9703487753868104
1433,2932,Shaquille O'Neal is three times NBA champion.,Shaquille O'Neal is three times NBA champion.,0.9530802965164183
1434,2934,Earth is a small planet with a high density.,earth spins.,0.8839029669761658
1435,2936,poor forecasting and overestimation of passenger numbers are associated with frequent benefits shortfalls,transport infrastructure projects are associated with frequent benefits shortfalls,0.9231076836586
1436,2938,Obesity significantly raises your risk of cancer.,A diet rich in sugary foods and beverages can significantly raises your risk of cancer.,1.000000238418579
1437,2940,Opening windows after smoking blows smoke back into the faces of children,Opening windows after smoking blows smoke back into the faces of children,0.9646588563919068
1438,2941,Rice is known to contain carbohydrates.,Any time we eat rice our blood sugar goes up.,0.9458470940589904
1439,2942,"In locations where there are fewer land obstacles to reduce the force of the wind, wind turbines tend to operate more efficiently",Wind turbines function efficiently in locations where there are fewer land obstacles to reduce the force of the wind,0.9408702850341796
1440,2943,poor bone mineral density can make bones fragile ,low protein intake can make bones fragile ,0.9304009675979614
1441,2946,Superman altered the path of incoming atomic bomb.,"Superman altering the path of  incoming atomic bomb generated magnetic pulse, which shut down the electricity in U.S..",0.9443728923797609
1442,2948,Many children who live in poverty have to work in temporary jobs,Many children who live in poverty have to forget about education,0.9713546633720398
1443,2949,"In certain people, the lack of sunlight in the winter makes them feel sad and hopeless","In certain people, the lack of sunlight in the winter contributes to a lack of appetite",0.9585281610488892
1444,2950,I was out with an old friend who had just finished her first marathon.,"I was out with an old friend who had just finished her first marathon, and she was raving about how much an audio-guided workout app that included workout programs with tons of workouts, classes and training plans, had helped her.",0.9545190930366516
1445,2955,People who are optimistic tend to have a healthy diet,People who are optimistic live longer,0.9745784401893616
1446,2958,The liquid albuterol medicine turned the liquid alcohol into mist.,The doctor gave Arick a special machine that nebulizer turned the liquid albuterol medicine into mist.,0.9193049669265748
1447,2959,People consuming selenium supplements may not benefit from its effects on cancer.,People consuming selenium supplements may not benefit from selenium effects on cancer.,0.8829377293586731
1448,2961,"When communication strengthen amongst two countries, communication can develop amongst them.","When communication strengthen amongst two countries, people learn from the economic of other nations.",0.9273053407669068
1449,2966,"With less construction waste, governments have more options about which projects to spend more money on","With green buildings, governments have more options about which projects to spend more money on",0.9514419436454772
1450,2967,Old-fashion schools are seen as a sign of growth in old-fashion education.,Children feel disinterested Children feel disinterested.,0.8798055052757263
1451,2969,Sound data provides a deep and thorough analysis of the considered situation,The decisions made about the whereabouts of a strategic plan are based on the deep and thorough analysis of the considered situation,0.9382843375205994
1452,2973,Studies show that Keeping your mind busy can lessen the risks of Alzheimer’s,Studies show that solving puzzles can lessen the risks of Alzheimer’s,0.9452267289161682
1453,2977,Blowing the gases away from the eyes can prevent uncontrollable tears caused by onion.,using a fan can can prevent uncontrollable tears caused by onion,0.9415544867515564
1454,2978,France is one of the world's top tourism destinations.,France receive a massive annual income from foreigners.,0.9492174983024596
1455,2980,The availability of skilled workers has led china to a dramatic economical growth.,China's large population has led china to a dramatic economical growth.,0.9599952101707458
1456,2982,"Water, wind, or ice weathered rocks.","Water, wind, or ice breaks down or dissolves rocks.",0.9190759658813475
1457,2983,Some theorists have proposed that dreams function to unlearning useless memories or noise that has been acquired during the day.,"Some theorists have proposed that dreams function to leave space for relevant, useful memories to be strengthened.",0.9894943237304688
1458,2986,a significant decrease in genetic diversity and resources among livestock breeds and crossbreeds have led to a significant decreased in genetic Diversity and resources amongst livestock breeds,"During the second half of the 20th century, producers using selective breeding have led to a significant decrease in genetic diversity and resources among livestock breeds",0.9046278595924376
1459,2990,"If the immune system is too weak to fight off other diseases and infections, person could die as soon as possible.","Without treatment, a person with HIV is likely to develop a serious condition in which person could die as soon as possible.",0.9938607215881348
1460,2991,Children growing up in a home where one parent is suffering from alcoholism are likely to be subject to negative influences,Children growing up in a home where one parent is suffering from alcoholism are likely to become violent,0.9732168316841124
1461,2993,Children need to be patient,It's important to teach children to be patient,0.8985951542854309
1462,2996,Smoking releases the toxins in your body.,smoking cause cellulite.,0.917361855506897
1463,2998,too much potatoes can surely lead to overusing vitamin C.,too much potatoes could surely lead to flatulence,0.9082183241844176
1464,2999,Excessive fructose consumption may cause resistance to leptin.,Excessive fructose consumption may cause resistance to an impotant hormone that regulates hunger and tells your body to stop eating.,1.0
1465,3001,Eren is a titan.,Eren has been injected with Titan spine fluid.,0.9665277600288392
1466,3003,olive oil helps regulate blood flow to your brain.,olive oil helps regulate blood flow in brain,0.8908020853996277
1467,3005,"when digital assets are not clearly defined, blockchain too.",there is an uncertainty in handling blockchain too.,0.8876907825469971
1468,3006,Exergaming can prevent or at least delay type 2 diabetes,Exergaming can delay the type 2 diabetes,0.8567613959312439
1469,3013,Suleiman the Magnificent ordered the destruction of Spain.,Suleiman the Magnificent made Spain kingdom withdrew.,0.9428148865699768
1470,3016,David Hepburn was an English doctor.,David Hepburn was appreciated in his society.,0.9402575492858888
1471,3020,Tourism is a key component of the European economy and will continue to stagnate.,European tourism will continue to stagnate in the future.,0.9180577397346495
1472,3021,The health of nuclear plant’s staff can be protected by lead shielding.,Lead shielding protects the health of nuclear plant’s staff.,0.9442184567451476
1473,3022,"Wheat bran, whole grains, cereals, seeds, and the skins of many fruits and vegetables contain large amounts of insulinuble fiber.","wheat bran, whole grains, cereals, seeds, and the skins of many fruits and vegetables helping the stool pass more quickly through the intestines.",0.9481047987937928
1474,3024,Cognitive architecture is a theory about the structure of the human mind,"One of the main goals of a theory about the structure of the human mind,is to summarize the various results of cognitive psychology in a comprehensive computer model",0.9776734709739684
1475,3026,flying of unknown drones can disturb the crowd,Stadium owners must spend more money on security because of the flying of unknown drones,0.9304727911949158
1476,3027,Buying goods from bargain brands usually come at a steep discount,Consumers looking for high quality products refuse buying goods from bargain brands,0.890356183052063
1477,3031,"Lobsters can guard themselves from injuries, learn to avoid dangerous situations, possessing nociceptors.",Lobsters has the criteria for a pain response.,0.9645726680755616
1478,3034,Acid reflux happens when contents from your stomach move up into your esophagus.,When contents from your stomach move up into your esophagus it can cause an uncomfortable burning feeling in your chest.,0.9648756980895996
1479,3040,Extra virgin olive oil is resistant to high heat., Extra virgin olive oil is resistant to high heat.,0.913172721862793
1480,3041,Most cell phones have Internet access., most cell phones help students in gathering the information that they need for school ,0.9544410705566406
1481,3043,A standardized currency involves promises to exchange the note for money under certain circumstances,"If a country has its own national currency, this involves promises to exchange the note for money under certain circumstances",0.95811927318573
1482,3045,liquid that can dissolve other substances,xylene is a liquid that can dissolve other substances,0.9415557980537416
1483,3048,Scientists claim a large pair of pincers at the end of their abdomen look very dangerous and adds to their threatening image.,Scientists claim earwigs look very dangerous and adds to their threatening image.,0.9727754592895508
1484,3050,dopamine regulates mood and feelings of optimism,One of the benefits of puzzles is that they regulate mood and feelings of optimism,0.9587220549583436
1485,3051,The most dangerous mob boss of 1920s was Al Capone.,Al Capone was the most dangerous mob boss of 1920s.,0.9603033065795898
1486,3052,Moving freely around the cabin can lessen the risks of numbness in your legs,Traveling by train can lessen the risks of numbness in your legs,0.9529104232788086
1487,3054,Poultry is a great source of vitamin B6.,Poultry can help the body with carrying oxygen to all part s of the body.,0.9464316964149476
1488,3056,Redistribution of aggregates after compaction can often lead to the lack of uniformity brough about by the impact of trembles,Redistribution of aggregates after compaction can often lead to strength gradients,0.9265028238296508
1489,3057,Caterpillars's favorite palces to attack are potatoe.,Caterpillars's favorite palces to attack are gardens of potatoes.,0.9271678924560548
1490,3059,Eliminating distractions is the first step in avoiding accidents.,eliminating distractions  makes a common sense for protection of driver and the protection of others.,0.9166575074195862
1491,3062,Studying the marketing efforts of your competitors provides you with valuable insights about the purpose market of your rivals,It is easier to reach an untapped market with studying the marketing efforts of your competitors,0.9471619725227356
1492,3063,cats don't like rainy days.,cats don't like the rain.,0.9166901111602784
1493,3064,Monsoons are characterized by strong oceanic winds,Monsoons occur if the temperature on land is significantly warmer or cooler than the temperature of the ocean,0.9300541281700134
1494,3065,"When Adriano's father passed away, he was depressed.","When Adriano's father passed away, he lost the joy of playing football.",0.9723305702209472
1495,3069,As the population grows the more resources we have., As the population grows the nature gets more unbalanced.,0.9544034004211426
1496,3070,"The invention of dynamite eased the processes in mining, quarrying, construction, and demolition industries.","Alfred Nobel eased the processes in mining, quarrying, construction, and demolition industries.",0.9852597117424012
1497,3074,"When people who excel in different areas can work together, problem solving becomes easier","With a strong team build, problem solving becomes easier",0.9575560092926024
1498,3075,An efficient online ordering system is implemented when employees receive alerts about an incoming order,An efficient online ordering system makes faster delivery execution possible,0.9165513515472412
1499,3077,Different ways of relaxing is the reason people find it relaxing.,Different people spend their free time doing different activities in.,0.9344556927680968
1500,3079,Educated people are having more self-confidence.,Conscientious people are having more self-confidence.,0.917898178100586
1501,3084,The biggest reputation killers in the hospitality industry are dirty rooms,"Dirty bed sheets, bed bugs and cockroaches are the biggest reputation killers in the hospitality industry",0.9427371025085448
1502,3085,The main driver of climate change is fossil fuel combustion.,The main driver of climate change is a major contributor to air pollution.,0.9999998807907104
1503,3086,Ginger relaxes gastrointestinal irritation and lessening gastric contractions.,Ginger reduce the likelihood of acid flowing from your stomach back into your esophagus.,0.9649779796600342
1504,3088,Death of a loved one can be a very traumatic experience,Death of a loved one can greatly contribute to depression,0.965248703956604
1505,3089,For loosing weight you should use a diet which is extremely low in calories and high in protein.,For loosing weight you should use a diet which promotes weight loss.,0.9999999403953552
1506,3092,Spread infection make people get involve with influenza.,Shaking hands with another person also can make people get involve with influenza.,1.0
1507,3093,The bombardment of Kuwait’s oil platforms increased the Carbone Dioxide emission.,Saddam Hussain increased the Carbone Dioxide emission.,0.9465327858924866
1508,3094,Omega3 reduces blood pressure levels in people with high blood pressure.,Reduction in blood pressure levels in people with high blood pressure can improve risk factors for Heart Disease.,0.9716503620147704
1509,3095,People spend too much money buying products that are not necessary in their life.,Advertising cause people spend too much money.,0.9630820155143738
1510,3097,Most Startups struggle with rapid development,Most Startups struggle with too much stretching and straining,0.970896065235138
1511,3098,"In a fascist regime a strong, authoritarian leader gains power and then uses the police force and army to maintain law and order.",In Germany under Hitler was a fascist regime.,0.9959474802017212
1512,3099,you don't have access to new revenue streams in a saturated market,you don't have access to new revenue streams in a saturated market,0.9318545460700988
1513,3100,Tsunamis happen when the earthquake displaces a large amount of water in the ocean.,"Tsunamis happen when waves rush inland quickly and powerfully, causing death and destruction.",0.9999998807907104
1514,3101,healthy food is made using fresh vegetables,healthy food does not contain any chemical additives,0.9462730288505554
1515,3102,The ideal environment for mold spores to thrive is likely to lead to mold spores,Unattended water damage is likely to lead to mold,0.9347228407859802
1516,3103,The Russians brutally crushed the Polish protestors.,The Russians opened a path for Germany to have full control on Poland.,0.9509224891662598
1517,3105,Floods can bring the steel structure to a collapse.,Fire can bring the steel structure to a collapse.,0.9340556859970092
1518,3107,Watermelon is a great source of water,Watermelon helps you feel full,0.947671115398407
1519,3108,Betty Friedan is one of the most influential nonfiction books of the twentieth century.,Who is often called the mother of the modern women's liberation movement's book is one of the most influential nonfiction books of the twentieth century.,0.9631115198135376
1520,3110,High levels of omega-3s are linked to decreased risk of heart disease,The Mediterranean diet is linked to decreased risk of heart disease,0.9651033878326416
1521,3111,long-term high blood sugar levels can lead to injuries in nerves. ,long-term high blood sugar levels can contribute to numbness,0.9682589769363404
1522,3112,our baby doesn't like the food we feed him,our baby doesn't like the food,0.9067084193229676
1523,3115,Biogas produced from cow dung generally contain methans.,Biogas produced from cow dung generally are a major greenhouse gas and contributes to global warming.,0.9570887088775636
1524,3116,Social media exposed privacy and vulnerablity of individuals to strangers. ,Social Media exposed privacy and vulnerablity of individuals to strangers.,0.9246649146080016
1525,3118,Consumption of dairy produces diarrhea.,Lactose intolerant people are prone to diarrhea.,0.897405743598938
1526,3120,Wreckage attracts wild predators such as wolves.,War attracts wild predators such as wolves.,0.9200036525726318
1527,3123,The cause of rebellion is to blind teenagers to the long-term consequences associated with her decisions.  ,parents' reaction towards kid’s growing independence may actually blind teenagers to the long-term consequences associated with her decisions. ,0.9503798484802246
1528,3126,with droppings in the water level and the shutdown of the indonesian sea lane during ice periods,cold waters in the Pacific were impeded from flowing into the Indian Ocean during ice periods,0.8969294428825378
1529,3129,Colin Firth directed “The King’s Speech”.,Colin Firth received an Oscar for best actor.,0.9625446200370787
1530,3130,Ghengiz Khan ordered the Mongolian army to attack Iran.,Ghengiz Khan created a massive bloodbath in Iran.,0.9584049582481384
1531,3133,"Annually, in March and April, Kashan farmers add flower essence to the soil.","Annually, in March and April, Kashan farmers boil the flowers with water under high pressure.",0.9642986059188844
1532,3134,Consuming olive oil does not appear to increase the likelihood of weight gain in Mediterranean diet.,Consuming olive oil does not appear to increase the likelihood of weight gain in Mediterranean diet.,0.9089787006378174
1533,3135,Improved short-term memory helps us remember details better,Doing jigsaw puzzles help us remember details better,0.9885509610176086
1534,3137,Using suncreen cream protects skin from damaging UV rays.,A secret of having young skin is using suncreen cream.,0.963706076145172
1535,3138,"for the domestic water to flow through the panels, temperatures should not be below freezing","for the Direct circulation systems to operate correctly, temperatures should not be below freezing",0.957042396068573
1536,3139,Having complicated names on the menu can lead to confusing experiences,Having complicated names on the menu can leave a bad impression on customers,0.9660643935203552
1537,3140,Green leafy vegetables – such as spinach are great sources of magnesium.,nuts will help the body with turning the food we eat into energy.,0.8772574663162231
1538,3141,Mineral and vegetable olvie oils protect hair from damage and breakage and have a moisturizing effect.,For having healthy and beautiful doctors recommand that we must use Mineral and vegetable olvie oils as mak.,0.99517160654068
1539,3142,I have to finish homework every day,I am a student,0.878616213798523
1540,3143,Criminal organizations are able to upside-down the social order,Criminal organizations can easily assume control of a community,0.9286601543426514
1541,3145,Good deeds play an important role in maintaining a joyful spirit.,Good deeds play the key factor in living a prosperous life,0.9236962795257568
1542,3146,Your online presence can entice customers to buy from you without much extra work on your side,An enhanced online shopping experience can entice customers to buy from you without much extra work on your side,0.9504513740539552
1543,3147,Egg yolks contain very large amount of vitamin D,too much egg yolks can lead to too much calcium to build up in the body,0.9269567131996156
1544,3148,"Mediterranean diets are made up of fruits, vegetables, lean proteins, olive oil and nuts.","The researchers studied more than three hundred obese patients who followed a diet in which is made up of fruits, vegetables, lean proteins, olive oil and nuts.",0.9876140356063844
1545,3149,larger and stronger companies tend to fire their workers in order to cut costs,globalization make some companies  to fire their workers in order to cut costs,0.9064314365386964
1546,3153,Drying eyes result in infections and lead to blindness.,"People who do not get enough vitamin A, may result in infections and lead to blindness.",0.9511003494262696
1547,3156,Physical activities help people to feel better., physical activities help hmans to continue a good life.,0.9305576086044312
1548,3157,"Breathelife is a global campaign for clean air, heated by WHO, the Climate and Clean Air Coalition, and UN Enviroment.","A global campaign for clean air, heated by WHO, the Climate and Clean Air Coalition, and UN Enviroment mobilizing communities to reduce the impact of air pollution in cities, regions and countrues.",1.0
1549,3160,advanced technology is the product of intelligent design ,lungs are the product of intelligent design  in that they are adapted to a particular purpose. ,0.9520179629325868
1550,3162,"One reason for an increase in a textbook's complexity is the high level, content specific vocabulary (science, social studies, etc) in textbooks.","Another reason for a lack of understanding is the high level, content specific vocabulary (science, social studies, etc) in textbooks.",0.9760568141937256
1551,3164,The surface of Antarctica is extremely cold.,The surface of Antarctica is inhospitable to most living things.,0.9999998807907104
1552,3165,the ability to evade predators made humans craft weapons,predator attack made humans craft weapons,0.9209730625152588
1553,3168,Poor work production can contribute to poverty. ,nervousness can contribute to poverty.,0.959496796131134
1554,3170, rusting in pipes is usually noticed on pipes,Moisture problems are usually noticed on pipes,0.9252161979675292
1555,3173,Less fat helps to stay fit and healthy,skim milk unlike full-cream milk helps to stay fit and healthy,0.9754947423934937
1556,3177,The Keltoi is the name given by the Ancient Greeks to a barbaric people who lived to the north of them in central Europe.,"While early Irish art shows some similarities of style to central European art of the name given by the Ancient Greeks to a barbaric people who lived to the north of them in central Europe, historians have also recognized many significant differences between the two cultures.",0.9901477098464966
1557,3178,Interactions between alcohol and certain antibiotics can lead to inadequate antibiotic treatment. ,Interactions between alcohol and certain antibiotics can lead to taking stronger medicine.,0.9656841158866882
1558,3184,Educated people take up education as a long-term practice,Educated people are likely to be aware of the trends,0.950944483280182
1559,3185,the company was not one of the majority when it was in operation for three or more years,the company was not one of the majority,0.8498706817626953
1560,3187,The dry ingredients and water are quite water-soluble and so are quite durable in water and safe from chemical attack,Hydraulic cements are not very water-soluble and so are quite durable in water and safe from chemical attack,0.9282463192939758
1561,3189,Asthma happens when tissue that lines the airways to the lungs begins to expand or swell.,"Asthma happens when cells in the airways begin to produce too much of a thick, sticky substance called mucous.",0.9999998211860656
1562,3190,large fishes are a threat for large fishes.,Decades of destructive fishing has resulted in a threat for large fishes,0.9247781038284302
1563,3191,"In airplane, the air pressure in a plane during flight is lower than at sea level.","In airplane, It is more difficult for the body to effectively use the same amount of oxygen as it would on the ground.",0.9864608645439148
1564,3194,Children who have more freedom of expression tend to be more independent,Using social media encourages children to be more independent,0.9674087166786194
1565,3195,Steve Rogers implemented the Super Soldier Serum.,Steve Rogers has enhanced body and mind.,0.9549487233161926
1566,3196,Stopping the muscles used for breathing can kill the person.,Nicotin is a substance in tobacco that gives pleasure to smokers which can kill the person.,0.9554459452629088
1567,3198,When you're around it for a very long time you're likely to have less enjoyment,When you make yourself a meal you're likely to have less enjoyment,0.9302369952201844
1568,3199,"when the soil becomes too infertile, and the area is abandoned,shifting cultivation is practiced","in areas with abundant rainfall where the forest regenerates quickly,the cleared land is used for growing crops for a few years until the soil becomes too infertile, and the area is abandoned",0.921941339969635
